ID,Position,Scouting Report Sentence(s),Race
8,CB," Confident and patient squaring up release,  Slides and mirrors in impeding the route beyond the release",NW
8,CB," Balances attention between route and quarterback,  Bodies up down the field before finding the football",NW
8,CB," Able to track down receiver after allowing early separation,  Long-limbed attacker at the catch point",NW
8,CB," Underrated blitzer with ability to slip blocks and get after quarterbacks,  Very modest ball production for his level of traits and talent",NW
8,CB," Hips get sticky in transition, causing minor delays to accelerate,  Too much blatant grabbing and holding during the route",NW
8,CB,""" Flags will fly if he doesnt learn to trust his feet and technique"",  Average directional change when shadowing route",NW
8,CB," Tunnel vision caused issues for him in coverage near goal line in 2020,  Too content to let others do dirty work in run support",NW
8,CB," Needs more consistent approach and technique as tackler,  Tunnel vision caused issues for him in coverage near goal line in 2020",NW
9,CB,"Father was Pro Bowl cornerback and is now a coach,  Finished with 38 consecutive starts at Alabama",NW
9,CB," Elite physical traits with prototypical athleticism,  Technically proficient and trusts that technique",NW
9,CB," Unwilling to flinch or overextend through press fakes and release, "" Feet and length to punch and widen receivers departure""",NW
9,CB," Recognizes routes and will run them for receivers at times,  Gears up and down with synchronized timing to the receiver",NW
9,CB," Outstanding when it comes to timing up opening to phase route from press or off-man,  Consistent attention to detail and discipline",NW
9,CB," Fluid movement with early acceleration from transitions,  Long strides with choppy feet for three-level coverage",NW
9,CB," Shuts feet down instantly to phase comebacks,  Feel for responsibilities and positioning in quarters and Cover 3",NW
9,CB," Locates ball and challenges catch when back is to quarterback,  Explosive leaper to win jump balls at highest point",NW
9,CB," Gets on top of pass catchers quickly to limit run after catch, "" Committed wrap-up tackler with finishers strength""",NW
9,CB," Would like to see more physicality to slow playmakers across from him,  Will engage in unnecessary hands-on downfield coverage",NW
9,CB," Had six penalties in 2019, including four pass interference calls,  Rides on high side when phasing routes at times",NW
9,CB," Has opportunities to squeeze routes even tighter when he can do it safely,  Big wide receivers fought him back near goal line",NW
10,WR,"Buttery smooth route runner with long, loose strides,  Elevated production no matter his quarterback or teammates",NW
10,WR," Equally effective outside or from the slot,  Uses sudden feet, forward lean and shoulder turn to avoid handsy press",NW
10,WR," Urgent takeoff creates opportunities for easy comeback routes,  Routes are equally fluid and effective on all three levels",NW
10,WR," Unpredictable route tempo keeps coverage on its heels,  Rare ability for speedy strider to quickly sink and break sharply",NW
10,WR," The most talented corners struggle to keep him close throughout routes,  Rarely drops the catchable throw",NW
10,WR," As natural a hands catcher as you will find,  Elite body control and catch focus in the air",NW
10,WR," Takes his defenders to the circus with ridiculous catches,  Hungry getting back to the throw and creating late separation",NW
10,WR," Able to hit big plays after slipping first tackle,  Has talent as a return man and gunner",NW
10,WR," Bone-thin with playing weight near 170,  Teams will have concerns about his frame and durability",NW
10,WR," Feisty but lacking average play strength,  Can be forced against sideline on outside release",NW
10,WR," Gets jostled at the top of the route at times,  Big NFL cornerbacks will close some high-point windows on him",NW
11,QB,"Toughness/willingness to do what it takes is always on display,  Never lost a Big Ten game as a starter",NW
11,QB," Vast improvement in 2020 with fumbles per snap,  Good size with stout lower body to stave off sacks/tackles",NW
11,QB," Lateral footwork to side-step downhill blitzers,  Usually finds a firm, sturdy passing base beneath him",NW
11,QB," Plenty of zip for long, field-side throws,  Attention to drive mechanics generates velocity when needed",NW
11,QB," Makes quality reads when deciphering high-low concepts,  Confident and comfortable throwing into intermediate zone windows",NW
11,QB," Willing to take a big hit to deliver a pass,  Good command and accuracy on boot action to the right",NW
11,QB," Keeps defenses honest with his legs,  Picks up tough yards on the ground when team needs it",NW
11,QB," Needs to improve pocket mobility for clean launch points,  Below-average feel for edge pressure, running himself into pressure points",NW
11,QB," Field vision is average in face of the blitz,  Missed open blitz beaters in the middle of the field against Indiana",NW
11,QB," Gradual operation time prevents expedited release,  Needs to release ball earlier on anticipatory throws",NW
11,QB," Needs to improve eye manipulation as a pro,  Stagnant eyes invite coverage to the passing party",NW
11,QB," Forces receivers to slow for deep throws,  Pet spin move as runner got him clocked against Clemson",NW
12,LB,"Jarring production jump from freshman to sophomore season,  Sleek, well-defined frame with powerful lower half",NW
12,LB," Praised inside program for highly competitive nature,  Elite range with burst/speed rarely seen at linebacker",NW
12,LB," Has foot quickness and change of direction of a running back,  Can overcome mental mistakes with explosive athleticism",NW
12,LB," Size and strength to free himself from blocks,  Twitch for lateral gap-to-gap peek-a-boo looking for ball-carrier",NW
12,LB," Wrap-up tackler with limited broken tackles on his bill,  Talented hunter when blitz is dialed up",NW
12,LB," Able to bend and flatten to quarterback as edge rusher,  Wiggle for efficient pathways past A-gap protection",NW
12,LB," Gains instant depth dropping into coverage,  Athletic talent to handle man coverage duties",NW
12,LB," Needs to prove ability to find solo tackles,  Lack of experience and patience shows in early diagnosis",NW
12,LB," Runs himself out of position with unnecessary early charges,  Quick to run rather than scrape with square pads",NW
12,LB," Has issues battling downhill rushing attacks coming right at him,  Loses gap leverage side-stepping lead blocks",NW
12,LB," Takes on blocks with shoulder over punch and separation,  Needs to run feet through the strike as tackler",NW
12,LB," Stiff hands missed out on easy interceptions,  Twitch for lateral gap-to-gap peek-a-boo looking for ball-carrier",NW
13,OT,"Frame is compact and muscular with good lean mass,  Starter since his freshman season and played both tackle spots",NW
13,OT," Reps against Ohio State’s Chase Young were very impressive,  Confident in claiming his turf in heads-up battles",NW
13,OT," Possesses excellent core strength and contact balance,  Big paws can snatch into opponent’s frame",NW
13,OT," Runs with choppy feet through his run blocks,  Smooth lateral flow coming off the ball",NW
13,OT," Fluid as a move blocker and has a good feel for second-level angles,  Reads and adjustments are fast and effective in space",NW
13,OT," Keeps his head back and chin tucked in pass sets,  Trusts his feet in pass sets and rarely ever lunges",NW
13,OT," Stiff punch and strong outside hand discourages edge rushers,  Upper-body power allows for quick separation after punch",NW
13,OT," Quick response to inside shots,  Sudden anchor drops with hip flexion to lockout a bull-rush",NW
13,OT," Has all kinds of recovery athleticism,  Some teams might see him as an inside player only because of arm length",NW
13,OT," Allows some separation at the punch point due to lack of length,  Needs to play with better knee bend in space",NW
13,OT," Slight inconsistencies maintaining inside hands in pass pro,  Hands ride a little too high on down blocks, causing him to lose some power",NW
13,OT," Has some issues getting pad level low in short-yardage situations,  Some teams might see him as an inside player only because of arm length",NW
14,G,"Wide, thick frame with burly lower body and plus upper-body and core strength,  Able to step out and play tackle effectively if a team needs it",NW
14,G," Adequate athletic talent to pull and trap,  Big man with impressive reactive adjustments on second level",NW
14,G," Hip-to-hip on double-team blocks, "" Displays his recovery talent when hes cross-faced""",NW
14,G," Hands are strong and his placement is consistently accurate,  Plays under control",NW
14,G,""" Rips a stiff punch directly into rushers frame"",  Gets to full extension with inside hands",NW
14,G," Can clinch and mirror rusher in putting his rush plan in the deep freeze,  Substantial anchor to eat a bull rush",NW
14,G," Quick to process twists and alter assignment,  Pad level can get away from him off the snap",NW
14,G," Needs better drop and pop to move the nose with down blocks,  Below-average creating engagement momentum with settle steps",NW
14,G," Average sink and push to clear debris,  Narrow drive base causes him to fall off blocks against surly two-gappers",NW
14,G," Needs to keep working on hand resets when he loses positioning,  Needs to tighten up footwork in run and passing games",NW
15,QB,"Stepped up to the challenge in 2020, "" Wont take unnecessary chances very often""",W
15,QB," Feel for pocket slides to avoid pressure,  Can climb into a rhythmic drive throw",W
15,QB," Very confident making placement throws,  Feathery touch attacking over the top of linebackers",W
15,QB," Accuracy to prevent receivers from having to break stride,  Expedites release on hot reads and in the face of pressure",W
15,QB," Perfect placement with hanging it high for receiver to leap and make plays,  Shows flashes of throwing players open",W
15,QB," Wins at the back shoulder,  Willing to get rid of the ball rather than take a loss or make a mistake",W
15,QB," Some elusive qualities when he turns into a runner,  Very thin lower body and struggles to fight off rush contact",W
15,QB," Slow ball handler on RPOs,  Leaves back half behind in his follow-through",W
15,QB," Average release quickness,  Locks in on a target rather than honoring the progressions",W
15,QB,""" Doesnt play with the desired poise of an NFL starter"", "" Antsy when reads dont quickly come together""",W
15,QB," Play can be panicky and rushed in the face of pressure,  Has trouble locating open targets in direction where heat is coming from",W
15,QB," Would like to see him play with more grit,  Can climb into a rhythmic drive throw",W
16,LB,"Three-year starter and winner of Bronco Nagurski Award,  Consistent, impact production in all three seasons",NW
16,LB," Freaky combination of size and athleticism for linebacker,  Range to make plays all over the field",NW
16,LB," Sees opportunities to swoop downhill and attack holes in blocking scheme,  Size and knock-back power to take on blocks",NW
16,LB," Burst and length to track down runners from backside,  Terrific second effort as a tackler",NW
16,LB," Recovers from blocks and gets back into the play,  Plays disciplined team defense, filling his fits and spilling plays wide",NW
16,LB," Good awareness of air traffic in zone coverage,  Reads quarterback and slides into passing lanes",NW
16,LB," Had four interceptions in 2020, including two he returned for touchdowns,  Would like to see a little more alpha aggression from him",NW
16,LB,""" Doesnt always impose size and control blockers with his hands"",  Instincts and diagnosis are just average",NW
16,LB," Needs deeper fill to leverage and constrict run lane,  Can improve pathways getting from Point A to Point B",NW
16,LB,""" Rushed pursuit and overran cutbacks versus Oklahoma States outside zone"",  Needs time to gather and change direction due to size",NW
16,LB," Average reactive agility in the hole,  Not a natural rusher when turned loose off the edge",NW
17,OT,"Looks the part with well-proportioned frame and long arms,  Offers experience and roster flexibility at either guard or tackle",NW
17,OT," Can bend and leverage at point of attack,  Athletic in his movements",NW
17,OT," Can operate effectively in outside zone and for screen blocks,  Kick-slides are good and bring him to proper depth",NW
17,OT," Base width rarely fails him in pass pro,  Able to unlock hips and sink against bull-rusher",NW
17,OT," Length can discombobulate rush plan when punch is well-timed,  Diligent to protect inside post in pass sets",NW
17,OT," Can open hips and recover when edge is assaulted at the top of the rush,  Mechanical and lacking explosion into initial contact",NW
17,OT," Needs to guard against long initial lateral steps in run game,  Athletic but movement lacks twitch in tight quarters",NW
17,OT," Needs to improve play strength contact balance, "" Doesnt play with consistent fire and passion as finisher""",NW
17,OT," Punch needs to punish and not push the enemy,  Would benefit from attacking rushers earlier with his length",NW
17,OT," Slows feet prematurely against speed rushers,  Needs better hand positioning in general",NW
17,OT," Disappointing power to separate and redirect when rush hits his edge,  Can bend and leverage at point of attack",NW
18,EDGE,"Former five-star recruit with high-impact physical attributes,  Has shown flexibility with weight he can carry",NW
18,EDGE," Heated up over final four games with 11 tackles for loss and 6, 5 sacks",NW
18,EDGE," Accelerates into the edge,  Adjusts rush track quickly according to the pass set",NW
18,EDGE," Flexible upper body to help flip over the punch at top of the rush,  Gets skinny to shoot the B-gap and harass the backfield",NW
18,EDGE," Closing burst to the quarterback is not in doubt,  Plays hard and keeps coming from snap to snap",NW
18,EDGE," Very aware as run defender,  Sees mesh point clearly on zone reads and recognizes lane choice by runner",NW
18,EDGE," Length to handle edge-setting,  Missed time due to ankle and wrist injuries and concussions",NW
18,EDGE," Pad level rises too tall off the snap,  Below-average core strength for head-to-head battles against tackles",NW
18,EDGE," Gets bounced off his base during redirect blocks,  Needs better command with his hands as a rusher",NW
18,EDGE," Fails to stack moves to stay ahead of pass blockers,  Inside counter needs to be unlocked",NW
19,LB,"Big linebacker with desired athleticism inside,  Put a mark into every category, including blocked kick and defensive touchdown in 2020",NW
19,LB," Plays with impressive focus and vision,  Gains ground quickly with clean lateral scrape",NW
19,LB," Peripheral vision to play around angle blocks,  Displays ability to work off block quickly when positioning is right",NW
19,LB," Controlled pursuit transitions to tackle-ready platform,  Combines length and play strength as optimal finishing tools",NW
19,LB," Coverage recognition to work high to low,  Quarterbacks must respect his catch radius and ability to take it away",NW
19,LB," Has just 11 career starts under his belt,  Talented, but inexperience will show at times",NW
19,LB," Needs to diagnose and respond just a shade quicker as a pro,  Average toughness in his take-on of lead blockers",NW
19,LB," Room for improvement with hand usage and pad level as tackler,  Underestimates pursuit angle from time to time",NW
20,WR,"Access to early acceleration to uncover,  Joints like rubber bands for instant change of direction",NW
20,WR," Has potential to run complex first- and second-level routes,  Can run an inside-pivot whip route that is unguardable",NW
20,WR," Plus value in quick game and as gadget option,  Competed through injury and made play after play against LSU",NW
20,WR," Over-the-shoulder ball-tracking talent,  Makes catches outside his frame",NW
20,WR," Very good open-field vision for run after catch,  Strong legs with ability to wiggle and elude or break the tackle",NW
20,WR," More physical than expected with ball in his hands,  Will not half-step as a run finisher, so buckle up",NW
20,WR," Can step right in as punt returner,  Only one season of high-level production",NW
20,WR,""" Battled injuries and missed chunks of action in both 2017 and 19"",  Route speed looks turned down at times",NW
20,WR," Route inefficiencies will need to be corrected,  Too much freestyling and wasted motion in and out of breaks",NW
20,WR," Can play with better strength against tight man at the top of the route,  Might have issues handling contested catch duties underneath",NW
20,WR," More quick than speedy,  Very good open-field vision for run after catch",NW
21,EDGE,"Team captain who leads with great work ethic and determined effort,  Explosive, twitched-up ball of power",NW
21,EDGE," Possesses rare short-area quickness and agility,  Excellent flexibility playing low and firm into the block",NW
21,EDGE," Leverage and leg drive to work across the block post-contact,  Quick hands should help batter blocks on the next level",NW
21,EDGE," Has potential for quicker stack and shed with more work, "" Lateral shuffle down the line is as quick as youll find""",NW
21,EDGE," Pursuit speed is upper-echelon for players his size,  Hard to move around by single, base blocks",NW
21,EDGE," Quickness could unlock rush success as interior rusher,  Pure power to push the pocket, dislodge and anchor",NW
21,EDGE," Good change of direction to hound targets inside the pocket,  Secondary rush effort lasts game in and game out",NW
21,EDGE," Has just 19 collegiate starts, "" Production doesnt always match the traits""",NW
21,EDGE,""" Doesnt have natural instincts and awareness of a playmaker"",  Playing style is very choppy and unfocused",NW
21,EDGE," Short-stepping rusher who is easier to find with a punch,  Has acceleration and rush momentum stalled by blockers",NW
21,EDGE," Needs to incorporate a more violent chop to grease the edge,  Slow to read and react to screens and misdirection",NW
22,CB,"Big, long and can run,  Improved his pattern recognition later in the 2019 season",NW
22,CB," Hassles receivers with length and strength,  Plus route redirection from zone coverage",NW
22,CB," Appears to have physical attributes needed to cover mismatch tight ends,  Stays in phase from press coverage",NW
22,CB," Stalls the release with effective one- or two-hand punch,  Maintains focus and positioning when tracking deep targets",NW
22,CB," Shows straight-line closing speed when he opens his stride,  Ball skills come naturally for him",NW
22,CB," Attacks on the throw are typically well-timed and extremely rigorous,  Takes play-side angles in challenging passing lanes",NW
22,CB," Excellent use of hand-fighting and body positioning constricts catch space,  Has potential for rapid improvement as run defender with more work",NW
22,CB," Needs more coaching to improve fundamentals and technique,  Clunky backpedal with a tendency to open his hips too early",NW
22,CB," Plays too tall, creating turbulent transitions to chase route breaks,  More reactive than instinctive from off-man at this time",NW
22,CB," Could struggle staying connected with complex routes,  Average click-and-close from the top of his drop",NW
22,CB," Interference penalties pop up when he doesn’t work to find the football,  Inconsistent balance and form as run-support tackler",NW
22,CB," Some missed tackles ended up costing his team points,  Stalls the release with effective one- or two-hand punch",NW
23,OT,"Split low with optimal center of gravity, "" Natural bender whos able to keep his pad level right""",NW
23,OT," Silky-smooth feet in pass slides,  Strong hands help him lock in after punch has landed",NW
23,OT," Athletic feet to mirror and move in all directions,  Ability to quick-set wide rushers and short-circuit their angles",NW
23,OT," Body control and balance generally solid throughout the rep,  Lower-body bend to doorstop a bull rush",NW
23,OT," Has talent and athleticism to make all the blocks at any angle,  Lateral quickness off the snap is fantastic",NW
23,OT," Enticing combination of feet, hips and hand strength,  Tunnel-maker with ability to reach, turn and secure cutback lanes",NW
23,OT," Very effective cut blocker,  Keeps eyes trained on second-level targets through his secure blocks",NW
23,OT," Agility to stalk and connect against moving targets,  Eliminated most penalties over the last two seasons",NW
23,OT," Play can be much too nonchalant at times,  Inexplicably lets opponents off the hook early rather than finishing them",NW
23,OT," Too reliant upon athleticism over technique,  Low hands lead to occasional late punches",NW
23,OT," Opens outside hip a little early in his pass slides,  Allows defender into his frame more than he should",NW
23,OT," Needs committed power step inside to protect B-gap,  Inconsistent working a firm, accurate outside hand",NW
23,OT," Lazy with hand placement on down blocks,  Rushes through secure block on combos",NW
24,RB,"Great size with the demeanor for the game,  Runs decisively and with urgency",NW
24,RB," Rarely fumbles,  Able to gather and cut on short notice",NW
24,RB," Downhill wiggle to slalom around bodies,  Change of direction is crisp",NW
24,RB," Makes large number of tacklers miss for being a physical back,  Has tools to handle inside/outside duties",NW
24,RB," Follows and bursts to daylight off of lead blocks,  Violent finisher who is ready to thump when challenged",NW
24,RB," Plus balance to keep run on track through first contact,  Talent as route runner and pass catcher was on full display in 2020",NW
24,RB," Soft hands with above-average ball skills,  Willing and able in pass protection",NW
24,RB," Runs with inconsistent feel for tempo,  Lacks speed to threaten for the big play",NW
24,RB," Gets in a hurry, hindering his ability to find developing blocks,  Runs with low knee action and average burst between tackles",NW
24,RB," Average acceleration out of his cuts,  Takes on heavy contact on a consistent basis",NW
24,RB," Running style could lead to challenges with durability,  Plus balance to keep run on track through first contact",NW
25,RB,"Very capable of excelling on all three downs,  Put it in the paint throughout career with 78 total touchdowns in four years",NW
25,RB," Rabid determination to beat tacklers with ""fast"" or ""force, "" Had 16 career touchdowns of 44-plus yards",NW
25,RB," Patient creeper, allowing power blocks to develop,  Excellent read-and-cut timing behind wash-down blocks",NW
25,RB,""" Gets it downhill when its time to go"",  Leg drive and balance to power and bounce through contact",NW
25,RB," YAC daddy whose default running style is set to rampage,  Several scores came after hard contact",NW
25,RB," Hips can swivel and cut in any direction,  Top-end speed to make poor angles pay the iron price",NW
25,RB," Elevated his value as receiver out of backfield in 2020,  Loves to clean up A-gap blitzers with booming angle block",NW
25,RB," Average ball security needs to improve,  Wasted motion into reads and cuts",NW
25,RB," Long strider in short spaces,  Wide base limits lateral balance at times",NW
25,RB," Running style is aggressive but somewhat segmented,  Lacks finesse along the interior at times",NW
25,RB," Drops easy throws on swing passes,  Needs to square rushers and keep them centered",NW
25,RB," Has taken some tread off the tire with running style,  Put it in the paint throughout career with 78 total touchdowns in four years",NW
26,CB,"Good strength and physicality from press,  Nimble feet with smooth backpedal to gain depth",NW
26,CB," Talented mirror-and-match technique versus early release,  Plays under balanced platform for easier transitions",NW
26,CB," Has shown the ability to recover with feet, not hands,  Allowed 31",NW
26,CB,"6% completion rate and just 7, 8 yards per catch in 2020, per PFF",NW
26,CB," Well-versed in off-man and Cover 3 schemes to go with press,  Locates and maintains position to play the football",NW
26,CB,""" Assails receivers chances on contested catches"",  Drives forward with intent to punish and jar the catch loose",NW
26,CB," Takes smart angles to the reception and comes to balance as tackler,  Very willing as wrap-up tackler in run support",NW
26,CB," Played in just 21 games, with 18 starts, during his college football career,  Can be a little tardy to see and respond from off coverage",NW
26,CB," Needs to do a better job of trusting eyes and instincts,  Lateral transition burst is just average in route match",NW
26,CB," Some tardiness to open hips and run with the post route,  Room for improvement with pattern and set-point recognition of WR/QB",NW
26,CB," Response to cross-face routes was inconsistent,  Fifteen career penalties, including seven pass interference penalties in his last 14 games",NW
26,CB," Needs to get off blocks sooner and could use more tackle strength,  Plays under balanced platform for easier transitions",NW
27,WR,"Possesses NFL size as an outside target,  Uses a diverse set of release moves",NW
27,WR," Works with crisp route stems,  Instinctive to scramble and uncover when plays come off schedule",NW
27,WR," Limber upper body for mid-air adjustments,  Build-up speed to challenge over the top",NW
27,WR," Carries pro-ready hands,  Catches crossing routes without breaking stride",NW
27,WR,""" Extends to meet the ball and can pluck it cleanly when its outside the frame"",  Has a few circus-catch highlights",NW
27,WR," Sneaky efficiency with his wiggle to elude first tackler after catch,  Press release can be a little leggy and inefficient at times",NW
27,WR,""" Had issues dealing with Nebraska cornerback Lamar Jacksons play strength in 2019"",  Hip tightness could limit complexity of routes asked of him",NW
27,WR," Average burst through change of direction in his routes,  Below-average tracking and adjusting to the deep throw",NW
